allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	GCA_029747675_1_ASM2974767v1_genomic	GCA_029747785_1_ASM2974778v1_genomic	GCA_029747985_1_ASM2974798v1_genomic	GCA_030235295_1_ASM3023529v1_genomic	GCA_030235365_1_ASM3023536v1_genomic	GCA_030235425_1_ASM3023542v1_genomic	GCA_030239835_1_ASM3023983v1_genomic	GCA_030239865_1_ASM3023986v1_genomic	GCA_030240135_1_ASM3024013v1_genomic	GCA_030240165_1_ASM3024016v1_genomic
g02353_00006	g02353	NA	Transcriptional regulator%2C RpiR family	98	1	6	1	1	1	0	0	0	0	6	Transcriptional regulator%2C RpiR family(6)	NA(6)	954	990	960.00	495	5		GCA_029747785_1_ASM2974778v1_genomic_00184	GCA_029747985_1_ASM2974798v1_genomic_00187	GCA_030235295_1_ASM3023529v1_genomic_00244				GCA_030239865_1_ASM3023986v1_genomic_01013	GCA_030240135_1_ASM3024013v1_genomic_00679	GCA_030240165_1_ASM3024016v1_genomic_00278
g02762_00006	g02762	NA	dUTPase	98	1	6	1	1	1	0	0	0	0	6	dUTPase(6)	NA(6)	303	303	303.00	496	1	GCA_029747675_1_ASM2974767v1_genomic_02354				GCA_030235365_1_ASM3023536v1_genomic_00210	GCA_030235425_1_ASM3023542v1_genomic_00115		GCA_030239865_1_ASM3023986v1_genomic_02309	GCA_030240135_1_ASM3024013v1_genomic_00203	GCA_030240165_1_ASM3024016v1_genomic_02294
g01637_00005	g01637	NA	Secreted protein	95	3	6	1	1	1	0	0	0	0	6	Secreted protein(6)	NA(6)	264	264	264.00	496	2	GCA_029747675_1_ASM2974767v1_genomic_02353				GCA_030235365_1_ASM3023536v1_genomic_00209	GCA_030235425_1_ASM3023542v1_genomic_00116		GCA_030239865_1_ASM3023986v1_genomic_02308	GCA_030240135_1_ASM3024013v1_genomic_00204	GCA_030240165_1_ASM3024016v1_genomic_02293
g02601_00006	g02601	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	528	528	528.00	496	3	GCA_029747675_1_ASM2974767v1_genomic_02352				GCA_030235365_1_ASM3023536v1_genomic_00208	GCA_030235425_1_ASM3023542v1_genomic_00117		GCA_030239865_1_ASM3023986v1_genomic_02307	GCA_030240135_1_ASM3024013v1_genomic_00205	GCA_030240165_1_ASM3024016v1_genomic_02292
g02537_00006	g02537	unitary	Amidohydrolase 2	98	1	6	1	1	1	1	0	1	0	6	Amidohydrolase 2(7)	NA(5):unitary(2)	285	642	544.29	496	4	GCA_029747675_1_ASM2974767v1_genomic_02349				(GCA_030235365_1_ASM3023536v1_genomic_02135:GCA_030235365_1_ASM3023536v1_genomic_02136)		GCA_030239835_1_ASM3023983v1_genomic_00193	GCA_030239865_1_ASM3023986v1_genomic_00209	GCA_030240135_1_ASM3024013v1_genomic_00133	GCA_030240165_1_ASM3024016v1_genomic_02290
g01904_00006	g01904	NA	Kynurenine formamidase	98	1	6	1	1	1	1	0	1	0	6	Kynurenine formamidase(5):hypothetical protein(2)	NA(7)	144	726	557.14	496	5	GCA_029747675_1_ASM2974767v1_genomic_02348				GCA_030235365_1_ASM3023536v1_genomic_02134		(GCA_030239835_1_ASM3023983v1_genomic_00194:GCA_030239835_1_ASM3023983v1_genomic_02023)	GCA_030239865_1_ASM3023986v1_genomic_00001	GCA_030240135_1_ASM3024013v1_genomic_00134	GCA_030240165_1_ASM3024016v1_genomic_02289
g01469_00002	g01469	NA	hypothetical protein	70	4	6	1	1	1	1	0	1	0	6	hypothetical protein(7)	NA(7)	162	1014	864.43	497	1		GCA_029747785_1_ASM2974778v1_genomic_02250	GCA_029747985_1_ASM2974798v1_genomic_02251	GCA_030235295_1_ASM3023529v1_genomic_01995		(GCA_030235425_1_ASM3023542v1_genomic_02252:GCA_030235425_1_ASM3023542v1_genomic_02253)	GCA_030239835_1_ASM3023983v1_genomic_01880	GCA_030239865_1_ASM3023986v1_genomic_02143		
g01468_00002	g01468	NA	hypothetical protein	70	4	6	1	1	1	2	0	2	0	6	hypothetical protein(8)	NA(8)	417	1044	783.00	497	2		(GCA_029747785_1_ASM2974778v1_genomic_02246:GCA_029747785_1_ASM2974778v1_genomic_02249)	(GCA_029747985_1_ASM2974798v1_genomic_02247:GCA_029747985_1_ASM2974798v1_genomic_02250)	GCA_030235295_1_ASM3023529v1_genomic_01996		GCA_030235425_1_ASM3023542v1_genomic_02251	GCA_030239835_1_ASM3023983v1_genomic_01879	GCA_030239865_1_ASM3023986v1_genomic_02142		
g01685_00001	g01685	NA	ABC transporter%2C ATP-binding protein	60	2	6	1	1	1	0	0	0	0	6	ABC transporter%2C ATP-binding protein(6)	NA(6)	1725	1866	1819.00	497	3		GCA_029747785_1_ASM2974778v1_genomic_02245	GCA_029747985_1_ASM2974798v1_genomic_02246	GCA_030235295_1_ASM3023529v1_genomic_01997		GCA_030235425_1_ASM3023542v1_genomic_02250	GCA_030239835_1_ASM3023983v1_genomic_01878	GCA_030239865_1_ASM3023986v1_genomic_02141		
g01551_00002	g01551	NA	ECF transporter S component	70	3	6	1	1	1	0	0	0	0	6	ECF transporter S component(4):Integral membrane protein(2)	NA(6)	1041	1104	1074.00	497	4		GCA_029747785_1_ASM2974778v1_genomic_02244	GCA_029747985_1_ASM2974798v1_genomic_02245	GCA_030235295_1_ASM3023529v1_genomic_01998		GCA_030235425_1_ASM3023542v1_genomic_02249	GCA_030239835_1_ASM3023983v1_genomic_01877	GCA_030239865_1_ASM3023986v1_genomic_02140		
g02595_00006	g02595	NA	Site-specific recombinase XerD	98	1	6	1	1	1	0	0	0	0	6	Site-specific recombinase XerD(6)	NA(6)	525	534	529.50	498	1	GCA_029747675_1_ASM2974767v1_genomic_01582				GCA_030235365_1_ASM3023536v1_genomic_00604	GCA_030235425_1_ASM3023542v1_genomic_01043		GCA_030239865_1_ASM3023986v1_genomic_00368	GCA_030240135_1_ASM3024013v1_genomic_00435	GCA_030240165_1_ASM3024016v1_genomic_01593
g02141_00006	g02141	NA	K+ uptake protein Kup	98	1	6	1	1	1	0	0	0	0	6	K+ uptake protein Kup(6)	NA(6)	1878	1878	1878.00	498	2	GCA_029747675_1_ASM2974767v1_genomic_01585				GCA_030235365_1_ASM3023536v1_genomic_00357	GCA_030235425_1_ASM3023542v1_genomic_00565		GCA_030239865_1_ASM3023986v1_genomic_00342	GCA_030240135_1_ASM3024013v1_genomic_00398	GCA_030240165_1_ASM3024016v1_genomic_01596
g02638_00006	g02638	NA	Small heat shock protein IbpA%2C HSP20 family	98	1	6	1	1	1	0	0	0	0	6	Small heat shock protein IbpA%2C HSP20 family(6)	NA(6)	465	465	465.00	498	3	GCA_029747675_1_ASM2974767v1_genomic_01586				GCA_030235365_1_ASM3023536v1_genomic_00328	GCA_030235425_1_ASM3023542v1_genomic_00541		GCA_030239865_1_ASM3023986v1_genomic_00331	GCA_030240135_1_ASM3024013v1_genomic_00388	GCA_030240165_1_ASM3024016v1_genomic_01597
g01991_2_00011	g01991_2	NA	Small heat shock protein IbpA%2C HSP20 family	98	1	6	1	1	1	0	0	0	0	6	Small heat shock protein IbpA%2C HSP20 family(6)	NA(6)	483	483	483.00	498	4	GCA_029747675_1_ASM2974767v1_genomic_01587				GCA_030235365_1_ASM3023536v1_genomic_00466	GCA_030235425_1_ASM3023542v1_genomic_00661		GCA_030239865_1_ASM3023986v1_genomic_00319	GCA_030240135_1_ASM3024013v1_genomic_00375	GCA_030240165_1_ASM3024016v1_genomic_01598
g02738_00006	g02738	NA	Transcriptional regulator	98	1	6	1	1	1	0	0	0	0	6	Transcriptional regulator(6)	NA(6)	333	333	333.00	499	1	GCA_029747675_1_ASM2974767v1_genomic_02368				GCA_030235365_1_ASM3023536v1_genomic_00166	GCA_030235425_1_ASM3023542v1_genomic_00281		GCA_030239865_1_ASM3023986v1_genomic_02054	GCA_030240135_1_ASM3024013v1_genomic_02081	GCA_030240165_1_ASM3024016v1_genomic_02305
g01880_00006	g01880	NA	Nucleotidyl transferase%2C PF08843 family	98	1	6	1	1	1	0	0	0	0	6	Nucleotidyl transferase%2C PF08843 family(5):nucleotidyl transferase AbiEii/AbiGii toxin family protein(1)	NA(6)	450	780	725.00	499	2	GCA_029747675_1_ASM2974767v1_genomic_02369				GCA_030235365_1_ASM3023536v1_genomic_00165	GCA_030235425_1_ASM3023542v1_genomic_00280		GCA_030239865_1_ASM3023986v1_genomic_02053	GCA_030240135_1_ASM3024013v1_genomic_02080	GCA_030240165_1_ASM3024016v1_genomic_02306
g01540_00006	g01540	NA	D-galactonate transporter	98	1	6	1	1	1	0	0	0	0	6	D-galactonate transporter(4):MFS transporter(2)	NA(6)	816	1290	1167.00	499	3	GCA_029747675_1_ASM2974767v1_genomic_02372					GCA_030235425_1_ASM3023542v1_genomic_00375	GCA_030239835_1_ASM3023983v1_genomic_00191	GCA_030239865_1_ASM3023986v1_genomic_02058	GCA_030240135_1_ASM3024013v1_genomic_02023	GCA_030240165_1_ASM3024016v1_genomic_02310
g01963_00006	g01963	NA	Integrase family protein	98	1	6	1	1	1	0	0	0	0	6	Integrase family protein(5):site-specific integrase(1)	NA(6)	408	570	543.00	500	1	GCA_029747675_1_ASM2974767v1_genomic_02355				GCA_030235365_1_ASM3023536v1_genomic_00211	GCA_030235425_1_ASM3023542v1_genomic_00114		GCA_030239865_1_ASM3023986v1_genomic_02311	GCA_030240135_1_ASM3024013v1_genomic_00201	GCA_030240165_1_ASM3024016v1_genomic_02296
g02526_00006	g02526	NA	Integrase/recombinase y4rC	98	1	6	1	1	1	0	0	0	0	6	Integrase/recombinase y4rC(5):Site-specific recombinase XerD(1)	NA(6)	426	666	466.00	500	2	GCA_029747675_1_ASM2974767v1_genomic_02356				GCA_030235365_1_ASM3023536v1_genomic_00549	GCA_030235425_1_ASM3023542v1_genomic_00113		GCA_030239865_1_ASM3023986v1_genomic_02312	GCA_030240135_1_ASM3024013v1_genomic_00200	GCA_030240165_1_ASM3024016v1_genomic_02297
g01518_00004	g01518	NA	IS21 family transposase	90	3	6	1	1	1	0	0	0	0	6	IS21 family transposase(6)	NA(6)	1662	1668	1666.00	501	1		GCA_029747785_1_ASM2974778v1_genomic_00247	GCA_029747985_1_ASM2974798v1_genomic_00250		GCA_030235365_1_ASM3023536v1_genomic_00883		GCA_030239835_1_ASM3023983v1_genomic_00688		GCA_030240135_1_ASM3024013v1_genomic_00992	GCA_030240165_1_ASM3024016v1_genomic_00283
g01480_00005	g01480	NA	IS21-like element helper ATPase IstB	95	3	6	1	1	1	0	0	0	0	6	IS21-like element helper ATPase IstB(6)	NA(6)	810	816	812.00	501	2		GCA_029747785_1_ASM2974778v1_genomic_00248	GCA_029747985_1_ASM2974798v1_genomic_00251		GCA_030235365_1_ASM3023536v1_genomic_00856		GCA_030239835_1_ASM3023983v1_genomic_00677		GCA_030240135_1_ASM3024013v1_genomic_00983	GCA_030240165_1_ASM3024016v1_genomic_00284
g01630_00003	g01630	NA	Prophage maintenance system killer protein	80	3	6	1	1	1	0	0	0	0	6	Prophage maintenance system killer protein(3):hypothetical protein(2):putative death-on-curing protein(1)	NA(6)	165	390	202.50	502	1	GCA_029747675_1_ASM2974767v1_genomic_01704			GCA_030235295_1_ASM3023529v1_genomic_00015	GCA_030235365_1_ASM3023536v1_genomic_02158	GCA_030235425_1_ASM3023542v1_genomic_00621		GCA_030239865_1_ASM3023986v1_genomic_00647		GCA_030240165_1_ASM3024016v1_genomic_00091
g02787_00006	g02787	NA	Ribbon-helix-helix protein CopG domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	Ribbon-helix-helix protein CopG domain-containing protein(6)	NA(6)	273	273	273.00	502	2	GCA_029747675_1_ASM2974767v1_genomic_00090			GCA_030235295_1_ASM3023529v1_genomic_00305	GCA_030235365_1_ASM3023536v1_genomic_01105	GCA_030235425_1_ASM3023542v1_genomic_00602		GCA_030239865_1_ASM3023986v1_genomic_00651		GCA_030240165_1_ASM3024016v1_genomic_00090
g02124_00006	g02124	NA	glycogen debranching protein GlgX	98	1	6	1	1	1	0	0	0	0	6	glycogen debranching protein GlgX(6)	NA(6)	2133	2133	2133.00	503	1	GCA_029747675_1_ASM2974767v1_genomic_01579				GCA_030235365_1_ASM3023536v1_genomic_00371	GCA_030235425_1_ASM3023542v1_genomic_01132		GCA_030239865_1_ASM3023986v1_genomic_00288	GCA_030240135_1_ASM3024013v1_genomic_00499	GCA_030240165_1_ASM3024016v1_genomic_01591
g02381_00006	g02381	NA	Site-specific recombinase XerD	98	1	6	1	1	1	0	0	0	0	6	Site-specific recombinase XerD(6)	NA(6)	942	942	942.00	503	2	GCA_029747675_1_ASM2974767v1_genomic_01580				GCA_030235365_1_ASM3023536v1_genomic_00538	GCA_030235425_1_ASM3023542v1_genomic_01077		GCA_030239865_1_ASM3023986v1_genomic_00347	GCA_030240135_1_ASM3024013v1_genomic_00456	GCA_030240165_1_ASM3024016v1_genomic_01592
g01425_2_00011	g01425_2	NA	aspartate ammonia-lyase	98	1	6	1	1	1	0	0	0	0	6	aspartate ammonia-lyase(6)	NA(6)	1473	1473	1473.00	504	1	GCA_029747675_1_ASM2974767v1_genomic_01185	GCA_029747785_1_ASM2974778v1_genomic_01172	GCA_029747985_1_ASM2974798v1_genomic_01175	GCA_030235295_1_ASM3023529v1_genomic_00966			GCA_030239835_1_ASM3023983v1_genomic_01785	GCA_030239865_1_ASM3023986v1_genomic_01437		
g02529_00006	g02529	NA	Transposase	98	1	6	1.67	1	3	0	2	0	4	10	Transposase(9):hypothetical protein(1)	NA(10)	573	654	581.10	505	1		GCA_029747785_1_ASM2974778v1_genomic_01739;GCA_029747785_1_ASM2974778v1_genomic_02025;GCA_029747785_1_ASM2974778v1_genomic_02328	GCA_029747985_1_ASM2974798v1_genomic_01741;GCA_029747985_1_ASM2974798v1_genomic_02026;GCA_029747985_1_ASM2974798v1_genomic_02329		GCA_030235365_1_ASM3023536v1_genomic_00022	GCA_030235425_1_ASM3023542v1_genomic_00213		GCA_030239865_1_ASM3023986v1_genomic_02323		GCA_030240165_1_ASM3024016v1_genomic_02316
g02308_00006	g02308	NA	Uncharacterized conserved protein%2C contains restriction enzyme R protein N terminal (HSDR_N) domain	98	1	6	1	1	1	0	0	0	0	6	Uncharacterized conserved protein%2C contains restriction enzyme R protein N terminal (HSDR_N) domain(6)	NA(6)	1098	1098	1098.00	506	1	GCA_029747675_1_ASM2974767v1_genomic_01836			GCA_030235295_1_ASM3023529v1_genomic_02078	GCA_030235365_1_ASM3023536v1_genomic_00037	GCA_030235425_1_ASM3023542v1_genomic_00058	GCA_030239835_1_ASM3023983v1_genomic_00019		GCA_030240135_1_ASM3024013v1_genomic_01958	
g01487_1_00005	g01487_1	NA	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE	90	3	6	1.17	1	2	0	1	0	1	7	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE(7)	NA(7)	576	585	579.86	507	1	GCA_029747675_1_ASM2974767v1_genomic_00271				GCA_030235365_1_ASM3023536v1_genomic_00552		GCA_030239835_1_ASM3023983v1_genomic_00294	GCA_030239865_1_ASM3023986v1_genomic_00272	GCA_030240135_1_ASM3024013v1_genomic_01024	GCA_030240165_1_ASM3024016v1_genomic_00020;GCA_030240165_1_ASM3024016v1_genomic_00282
g02055_00006	g02055	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	300	300	300.00	508	1	GCA_029747675_1_ASM2974767v1_genomic_01662			GCA_030235295_1_ASM3023529v1_genomic_02326	GCA_030235365_1_ASM3023536v1_genomic_00018	GCA_030235425_1_ASM3023542v1_genomic_00410	GCA_030239835_1_ASM3023983v1_genomic_01858	GCA_030239865_1_ASM3023986v1_genomic_00167		
g01703_00005	g01703	NA	DNA polymerase	95	2	6	1	1	1	0	0	0	0	6	DNA polymerase(5):Exonuclease(1)	NA(6)	525	1575	1341.50	509	1	GCA_029747675_1_ASM2974767v1_genomic_01723			GCA_030235295_1_ASM3023529v1_genomic_00023		GCA_030235425_1_ASM3023542v1_genomic_00508		GCA_030239865_1_ASM3023986v1_genomic_00212	GCA_030240135_1_ASM3024013v1_genomic_02240	GCA_030240165_1_ASM3024016v1_genomic_01716
g01396_00001	g01396	NA	MobF family relaxase	60	13	6	2	1	4	4	4	5	6	12	MobF family relaxase(10):TrwC relaxase(3):AAA family ATPase(2):Conjugal transfer protein(2):DUF222 domain-containing protein(1):Conjugative relaxase domain protein(1)	NA(19)	924	3624	1917.79	510	1	GCA_029747675_1_ASM2974767v1_genomic_00048;GCA_029747675_1_ASM2974767v1_genomic_01285			GCA_030235295_1_ASM3023529v1_genomic_00567		(GCA_030235425_1_ASM3023542v1_genomic_01449:GCA_030235425_1_ASM3023542v1_genomic_02205)		(GCA_030239865_1_ASM3023986v1_genomic_00135:GCA_030239865_1_ASM3023986v1_genomic_00803);GCA_030239865_1_ASM3023986v1_genomic_01541	(GCA_030240135_1_ASM3024013v1_genomic_00097:GCA_030240135_1_ASM3024013v1_genomic_00454:GCA_030240135_1_ASM3024013v1_genomic_00804);(GCA_030240135_1_ASM3024013v1_genomic_01594:GCA_030240135_1_ASM3024013v1_genomic_01601);GCA_030240135_1_ASM3024013v1_genomic_00296;GCA_030240135_1_ASM3024013v1_genomic_01455	(GCA_030240165_1_ASM3024016v1_genomic_01298:GCA_030240165_1_ASM3024016v1_genomic_01301:GCA_030240165_1_ASM3024016v1_genomic_02144);GCA_030240165_1_ASM3024016v1_genomic_01783
g01800_00005	g01800	NA	Esterase	95	2	6	1	1	1	0	0	0	0	6	Esterase(5):alpha/beta hydrolase fold domain-containing protein(1)	NA(6)	573	1008	935.50	511	1	GCA_029747675_1_ASM2974767v1_genomic_01770				GCA_030235365_1_ASM3023536v1_genomic_00113	GCA_030235425_1_ASM3023542v1_genomic_00257	GCA_030239835_1_ASM3023983v1_genomic_00126		GCA_030240135_1_ASM3024013v1_genomic_02213	GCA_030240165_1_ASM3024016v1_genomic_01741
g01467_00001	g01467	NA	recombinase family protein	60	4	6	1	1	1	0	0	0	0	6	recombinase family protein(3):hypothetical protein(2):Recombinase domain-containing protein(1)	NA(6)	246	1053	672.00	512	1	GCA_029747675_1_ASM2974767v1_genomic_01974	GCA_029747785_1_ASM2974778v1_genomic_01911	GCA_029747985_1_ASM2974798v1_genomic_01912	GCA_030235295_1_ASM3023529v1_genomic_00199		GCA_030235425_1_ASM3023542v1_genomic_00171		GCA_030239865_1_ASM3023986v1_genomic_00076		
g02415_00006	g02415	NA	Nucleoside-diphosphate-sugar epimerase	98	1	6	1	1	1	0	0	0	0	6	Nucleoside-diphosphate-sugar epimerase(6)	NA(6)	900	900	900.00	513	1	GCA_029747675_1_ASM2974767v1_genomic_00097			GCA_030235295_1_ASM3023529v1_genomic_00535	GCA_030235365_1_ASM3023536v1_genomic_00752	GCA_030235425_1_ASM3023542v1_genomic_00938		GCA_030239865_1_ASM3023986v1_genomic_00512		GCA_030240165_1_ASM3024016v1_genomic_00099
g02049_00004	g02049	NA	IS3 family transposase	90	2	6	1	1	1	0	0	0	0	6	IS3 family transposase(5):Transposase(1)	NA(6)	309	318	310.50	514	1	GCA_029747675_1_ASM2974767v1_genomic_02360			GCA_030235295_1_ASM3023529v1_genomic_00090	GCA_030235365_1_ASM3023536v1_genomic_02037			GCA_030239865_1_ASM3023986v1_genomic_02316	GCA_030240135_1_ASM3024013v1_genomic_00196	GCA_030240165_1_ASM3024016v1_genomic_02301
g01496_00004	g01496	NA	hypothetical protein	90	2	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	240	300	290.00	515	1	GCA_029747675_1_ASM2974767v1_genomic_01815			GCA_030235295_1_ASM3023529v1_genomic_02016		GCA_030235425_1_ASM3023542v1_genomic_00277	GCA_030239835_1_ASM3023983v1_genomic_00140	GCA_030239865_1_ASM3023986v1_genomic_00255		GCA_030240165_1_ASM3024016v1_genomic_01801
g02689_00006	g02689	NA	TM2 domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	TM2 domain-containing protein(6)	NA(6)	399	399	399.00	516	1	GCA_029747675_1_ASM2974767v1_genomic_02042	GCA_029747785_1_ASM2974778v1_genomic_02018	GCA_029747985_1_ASM2974798v1_genomic_02019				GCA_030239835_1_ASM3023983v1_genomic_01830		GCA_030240135_1_ASM3024013v1_genomic_02107	GCA_030240165_1_ASM3024016v1_genomic_01976
g01527_00004	g01527	NA	hypothetical protein	90	3	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	1362	1476	1433.00	517	1	GCA_029747675_1_ASM2974767v1_genomic_02320			GCA_030235295_1_ASM3023529v1_genomic_01992			GCA_030239835_1_ASM3023983v1_genomic_01883	GCA_030239865_1_ASM3023986v1_genomic_02146	GCA_030240135_1_ASM3024013v1_genomic_02191	GCA_030240165_1_ASM3024016v1_genomic_02242
g01876_00005	g01876	unitary	hypothetical protein	95	2	6	1	1	1	0	0	0	0	6	hypothetical protein(4):Minor tail protein(2)	NA(4):unitary(2)	798	798	798.00	518	1	GCA_029747675_1_ASM2974767v1_genomic_01785				GCA_030235365_1_ASM3023536v1_genomic_02133	GCA_030235425_1_ASM3023542v1_genomic_00354	GCA_030239835_1_ASM3023983v1_genomic_02102	GCA_030239865_1_ASM3023986v1_genomic_00104		GCA_030240165_1_ASM3024016v1_genomic_01750
g02083_00006	g02083	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	198	204	203.00	519	1	GCA_029747675_1_ASM2974767v1_genomic_01658				GCA_030235365_1_ASM3023536v1_genomic_00014		GCA_030239835_1_ASM3023983v1_genomic_01854	GCA_030239865_1_ASM3023986v1_genomic_00171	GCA_030240135_1_ASM3024013v1_genomic_02095	GCA_030240165_1_ASM3024016v1_genomic_01669
g01417_2_00003	g01417_2	NA	Lipoprotein	80	3	6	1	1	1	0	0	0	0	6	Lipoprotein(6)	NA(6)	366	465	437.00	520	1	GCA_029747675_1_ASM2974767v1_genomic_02377			GCA_030235295_1_ASM3023529v1_genomic_02159	GCA_030235365_1_ASM3023536v1_genomic_00132	GCA_030235425_1_ASM3023542v1_genomic_00346		GCA_030239865_1_ASM3023986v1_genomic_00202		GCA_030240165_1_ASM3024016v1_genomic_02319
g02726_00006	g02726	NA	Site-specific recombinase XerD	98	1	6	1	1	1	0	0	0	0	6	Site-specific recombinase XerD(3):Integrase(3)	NA(6)	348	348	348.00	521	1	GCA_029747675_1_ASM2974767v1_genomic_01581				GCA_030235365_1_ASM3023536v1_genomic_00582	GCA_030235425_1_ASM3023542v1_genomic_01064		GCA_030239865_1_ASM3023986v1_genomic_02310	GCA_030240135_1_ASM3024013v1_genomic_00202	GCA_030240165_1_ASM3024016v1_genomic_02295
g01399_2	g01399_2	NA	ISL3 family transposase	50	4	6	1.17	1	2	0	1	0	1	7	ISL3 family transposase(4):transposase(2):Transposase IS204/IS1001/IS1096/IS1165 DDE domain-containing protein(1)	NA(7)	228	1338	760.29	522	1				GCA_030235295_1_ASM3023529v1_genomic_00001	GCA_030235365_1_ASM3023536v1_genomic_00021	GCA_030235425_1_ASM3023542v1_genomic_00601	GCA_030239835_1_ASM3023983v1_genomic_02062	GCA_030239865_1_ASM3023986v1_genomic_01918;GCA_030239865_1_ASM3023986v1_genomic_02324		GCA_030240165_1_ASM3024016v1_genomic_01624
g02823_00006	g02823	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	231	231	231.00	523	1	GCA_029747675_1_ASM2974767v1_genomic_01793				GCA_030235365_1_ASM3023536v1_genomic_00237	GCA_030235425_1_ASM3023542v1_genomic_00123	GCA_030239835_1_ASM3023983v1_genomic_02108	GCA_030239865_1_ASM3023986v1_genomic_00237		GCA_030240165_1_ASM3024016v1_genomic_01759
g01794_00004	g01794	NA	D-arabinose 1-dehydrogenase%2C Zn-dependent alcohol dehydrogenase family	90	2	6	1	1	1	1	0	1	0	6	D-arabinose 1-dehydrogenase%2C Zn-dependent alcohol dehydrogenase family(5):Alcohol dehydrogenase(1):Zn-dependent alcohol dehydrogenase(1)	NA(7)	246	1020	867.43	524	1	GCA_029747675_1_ASM2974767v1_genomic_00092			GCA_030235295_1_ASM3023529v1_genomic_00367	GCA_030235365_1_ASM3023536v1_genomic_01010	GCA_030235425_1_ASM3023542v1_genomic_00679		(GCA_030239865_1_ASM3023986v1_genomic_00149:GCA_030239865_1_ASM3023986v1_genomic_00150)		GCA_030240165_1_ASM3024016v1_genomic_00094
g02237_00006	g02237	NA	Inner membrane protein yqcE	98	1	6	1	1	1	0	0	0	0	6	Inner membrane protein yqcE(6)	NA(6)	1236	1317	1303.50	525	1	GCA_029747675_1_ASM2974767v1_genomic_00204				GCA_030235365_1_ASM3023536v1_genomic_00361	GCA_030235425_1_ASM3023542v1_genomic_00963	GCA_030239835_1_ASM3023983v1_genomic_01162		GCA_030240135_1_ASM3024013v1_genomic_00519	GCA_030240165_1_ASM3024016v1_genomic_00212
g01676_00001	g01676	NA	Glycosyl transferase family 2	60	2	6	1	1	1	0	0	0	0	6	Glycosyl transferase family 2(3):Glycosyltransferase%2C GT2 family(2):hypothetical protein(1)	NA(6)	459	1923	1674.00	526	1	GCA_029747675_1_ASM2974767v1_genomic_02398	GCA_029747785_1_ASM2974778v1_genomic_02317	GCA_029747985_1_ASM2974798v1_genomic_02318		GCA_030235365_1_ASM3023536v1_genomic_01030	GCA_030235425_1_ASM3023542v1_genomic_01377			GCA_030240135_1_ASM3024013v1_genomic_00171	
g02036_00004	g02036	NA	hypothetical protein	90	2	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	153	363	328.00	527	1				GCA_030235295_1_ASM3023529v1_genomic_02208		GCA_030235425_1_ASM3023542v1_genomic_00089	GCA_030239835_1_ASM3023983v1_genomic_00122	GCA_030239865_1_ASM3023986v1_genomic_00115	GCA_030240135_1_ASM3024013v1_genomic_02216	GCA_030240165_1_ASM3024016v1_genomic_01744
g02919_00006	g02919	NA	Transposase	98	1	6	1.67	1	3	0	2	0	4	10	Transposase(10)	NA(10)	138	138	138.00	528	1		GCA_029747785_1_ASM2974778v1_genomic_01740;GCA_029747785_1_ASM2974778v1_genomic_02024;GCA_029747785_1_ASM2974778v1_genomic_02327	GCA_029747985_1_ASM2974798v1_genomic_01742;GCA_029747985_1_ASM2974798v1_genomic_02025;GCA_029747985_1_ASM2974798v1_genomic_02328		GCA_030235365_1_ASM3023536v1_genomic_00023	GCA_030235425_1_ASM3023542v1_genomic_00214		GCA_030239865_1_ASM3023986v1_genomic_02322		GCA_030240165_1_ASM3024016v1_genomic_02315
g01403_1_00022	g01403_1	NA	Uncharacterized membrane protein PF0508%2C contains N-terminal glycosyltransferase domain of PMT family	98	1	6	1	1	1	0	0	0	0	6	Uncharacterized membrane protein PF0508%2C contains N-terminal glycosyltransferase domain of PMT family(6)	NA(6)	1530	1533	1530.50	529	1	GCA_029747675_1_ASM2974767v1_genomic_01706			GCA_030235295_1_ASM3023529v1_genomic_02372	GCA_030235365_1_ASM3023536v1_genomic_02156	GCA_030235425_1_ASM3023542v1_genomic_00136		GCA_030239865_1_ASM3023986v1_genomic_00147		GCA_030240165_1_ASM3024016v1_genomic_01692
